Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
05325b152-w1-int-1b	-9999	55355.7194542263	w1	8	348.781904779199	-5.79259389426741	05325b152	WISE	
05325b152-w2-int-1b	-9999	55355.7194542263	w2	8	348.781904779199	-5.79259389426741	05325b152	WISE	
05325b152-w3-int-1b	-9999	55355.7194600133	w3	9	348.781904799213	-5.79259388831967	05325b152	WISE	
05325b152-w4-int-1b	-9999	55355.7194600133	w4	9	348.781904799213	-5.79259388831967	05325b152	WISE	
05329b152-w1-int-1b	-9999	55355.8517580163	w1	8	348.782362329806	-5.79245791537214	05329b152	WISE	
05329b152-w2-int-1b	-9999	55355.8517580163	w2	8	348.782362329806	-5.79245791537214	05329b152	WISE	
05329b152-w3-int-1b	-9999	55355.8517638033	w3	9	348.78236234982	-5.79245790942439	05329b152	WISE	
05329b152-w4-int-1b	-9999	55355.8517638033	w4	9	348.78236234982	-5.79245790942439	05329b152	WISE	
05333b151-w1-int-1b	-9999	55355.9839345063	w1	8	348.782819440168	-5.79232206731297	05333b151	WISE	
05333b151-w2-int-1b	-9999	55355.9839345063	w2	8	348.782819440168	-5.79232206731297	05333b151	WISE	
05333b151-w3-int-1b	-9999	55355.9839402933	w3	9	348.782819460181	-5.79232206136522	05333b151	WISE	
05333b151-w4-int-1b	-9999	55355.9839402933	w4	9	348.782819460181	-5.79232206136522	05333b151	WISE	
05333b152-w1-int-1b	-9999	55355.9840618663	w1	8	348.782819880621	-5.7923219364152	05333b152	WISE	
05333b152-w2-int-1b	-9999	55355.9840618663	w2	8	348.782819880621	-5.7923219364152	05333b152	WISE	
05333b152-w3-int-1b	-9999	55355.9840676533	w3	9	348.782819900634	-5.79232193046745	05333b152	WISE	
05333b152-w4-int-1b	-9999	55355.9840676533	w4	9	348.782819900634	-5.79232193046745	05333b152	WISE	
05337b151-w1-int-1b	-9999	55356.1162383463	w1	8	348.783233401568	-5.79219900373812	05337b151	WISE	
05337b151-w2-int-1b	-9999	55356.1162383463	w2	8	348.783233401568	-5.79219900373812	05337b151	WISE	
05337b151-w3-int-1b	-9999	55356.1162441333	w3	9	348.783233419411	-5.79219899843337	05337b151	WISE	
05337b151-w4-int-1b	-9999	55356.1162441333	w4	9	348.783233419411	-5.79219899843337	05337b151	WISE	
05337b152-w1-int-1b	-9999	55356.1163656563	w1	8	348.783233794107	-5.79219888703728	05337b152	WISE	
05337b152-w2-int-1b	-9999	55356.1163656563	w2	8	348.783233794107	-5.79219888703728	05337b152	WISE	
05337b152-w3-int-1b	-9999	55356.1163714433	w3	9	348.78323381195	-5.79219888173254	05337b152	WISE	
05337b152-w4-int-1b	-9999	55356.1163714433	w4	9	348.78323381195	-5.79219888173254	05337b152	WISE	
05340a127-w1-int-1b	-9999	55356.1824538963	w1	8	348.78343756618	-5.79213830615062	05340a127	WISE	
05340a127-w2-int-1b	-9999	55356.1824538963	w2	8	348.78343756618	-5.79213830615062	05340a127	WISE	
05340a127-w3-int-1b	-9999	55356.1824596833	w3	9	348.783437584023	-5.79213830084586	05340a127	WISE	
05340a127-w4-int-1b	-9999	55356.1824596833	w4	9	348.783437584023	-5.79213830084586	05340a127	WISE	
05341b151-w1-int-1b	-9999	55356.2485420363	w1	8	348.783641337945	-5.79207772535562	05341b151	WISE	
05341b151-w2-int-1b	-9999	55356.2485420363	w2	8	348.783641337945	-5.79207772535562	05341b151	WISE	
05341b151-w3-int-1b	-9999	55356.2485478233	w3	9	348.783641355788	-5.79207772005087	05341b151	WISE	
05341b151-w4-int-1b	-9999	55356.2485478233	w4	9	348.783641355788	-5.79207772005087	05341b151	WISE	
05341b152-w1-int-1b	-9999	55356.2486693963	w1	8	348.783641730639	-5.79207760860895	05341b152	WISE	
05341b152-w2-int-1b	-9999	55356.2486693963	w2	8	348.783641730639	-5.79207760860895	05341b152	WISE	
05341b152-w3-int-1b	-9999	55356.2486751833	w3	9	348.783641748482	-5.7920776033042	05341b152	WISE	
05341b152-w4-int-1b	-9999	55356.2486751833	w4	9	348.783641748482	-5.7920776033042	05341b152	WISE	
05344a127-w1-int-1b	-9999	55356.3147575963	w1	8	348.783845502588	-5.79201702775895	05344a127	WISE	
05344a127-w2-int-1b	-9999	55356.3147575963	w2	8	348.783845502588	-5.79201702775895	05344a127	WISE	
05344a127-w3-int-1b	-9999	55356.3147633833	w3	9	348.783845520432	-5.7920170224542	05344a127	WISE	
05344a127-w4-int-1b	-9999	55356.3147633833	w4	9	348.783845520432	-5.7920170224542	05344a127	WISE	
05345b151-w1-int-1b	-9999	55356.3808458363	w1	8	348.784049274662	-5.79195644687228	05345b151	WISE	
05345b151-w2-int-1b	-9999	55356.3808458363	w2	8	348.784049274662	-5.79195644687228	05345b151	WISE	
05345b151-w3-int-1b	-9999	55356.3808516233	w3	9	348.784049292505	-5.79195644156754	05345b151	WISE	
05345b151-w4-int-1b	-9999	55356.3808516233	w4	9	348.784049292505	-5.79195644156754	05345b151	WISE	
05345b153-w1-int-1b	-9999	55356.3809731463	w1	8	348.784049667201	-5.79195633017145	05345b153	WISE	
05345b153-w2-int-1b	-9999	55356.3809731463	w2	8	348.784049667201	-5.79195633017145	05345b153	WISE	
05345b153-w3-int-1b	-9999	55356.3809789333	w3	9	348.784049685044	-5.7919563248667	05345b153	WISE	
05345b153-w4-int-1b	-9999	55356.3809789333	w4	9	348.784049685044	-5.7919563248667	05345b153	WISE	
05348a127-w1-int-1b	-9999	55356.4470613863	w1	8	348.784253439274	-5.79189574928478	05348a127	WISE	
05348a127-w2-int-1b	-9999	55356.4470613863	w2	8	348.784253439274	-5.79189574928478	05348a127	WISE	
05348a127-w3-int-1b	-9999	55356.4470671733	w3	9	348.784253457118	-5.79189574398003	05348a127	WISE	
05348a127-w4-int-1b	-9999	55356.4470671733	w4	9	348.784253457118	-5.79189574398003	05348a127	WISE	
05349b151-w1-int-1b	-9999	55356.5131496263	w1	8	348.784457211348	-5.79183516839812	05349b151	WISE	
05349b151-w2-int-1b	-9999	55356.5131496263	w2	8	348.784457211348	-5.79183516839812	05349b151	WISE	
05349b151-w3-int-1b	-9999	55356.5131554133	w3	9	348.784457229191	-5.79183516309337	05349b151	WISE	
