Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.0854.066.wrp.z.55250_65889	-9999	55250.6596341222	z	60	247.864663500862	-21.5223056334373	0854.066	Pan-STARRS1	
02261b153-w1-int-1b	-9999	55254.3678035063	w1	8	247.885174749696	-21.5266104592566	02261b153	WISE	
02261b153-w2-int-1b	-9999	55254.3678035063	w2	8	247.885174749696	-21.5266104592566	02261b153	WISE	
02261b153-w3-int-1b	-9999	55254.3678092933	w3	9	247.885174776702	-21.5266104653651	02261b153	WISE	
02261b153-w4-int-1b	-9999	55254.3678092933	w4	9	247.885174776702	-21.5266104653651	02261b153	WISE	
02266a115-w1-int-1b	-9999	55254.5001075663	w1	8	247.885792168643	-21.5267501135422	02266a115	WISE	
02266a115-w2-int-1b	-9999	55254.5001075663	w2	8	247.885792168643	-21.5267501135422	02266a115	WISE	
02266a115-w3-int-1b	-9999	55254.5001133533	w3	9	247.885792195649	-21.5267501196507	02266a115	WISE	
02266a115-w4-int-1b	-9999	55254.5001133533	w4	9	247.885792195649	-21.5267501196507	02266a115	WISE	
02269b152-w1-int-1b	-9999	55254.6324116463	w1	8	247.886409587683	-21.5268897678489	02269b152	WISE	
02269b152-w2-int-1b	-9999	55254.6324116463	w2	8	247.886409587683	-21.5268897678489	02269b152	WISE	
02269b152-w3-int-1b	-9999	55254.6324174333	w3	9	247.886409614689	-21.5268897739574	02269b152	WISE	
02269b152-w4-int-1b	-9999	55254.6324174333	w4	9	247.886409614689	-21.5268897739574	02269b152	WISE	
02272a128-w1-int-1b	-9999	55254.6986273263	w1	8	247.886718594189	-21.5269596621778	02272a128	WISE	
02272a128-w2-int-1b	-9999	55254.6986273263	w2	8	247.886718594189	-21.5269596621778	02272a128	WISE	
02272a128-w3-int-1b	-9999	55254.6986331133	w3	9	247.886718621195	-21.5269596682863	02272a128	WISE	
02272a128-w4-int-1b	-9999	55254.6986331133	w4	9	247.886718621195	-21.5269596682863	02272a128	WISE	
02273b152-w1-int-1b	-9999	55254.7647156563	w1	8	247.887027006396	-21.5270294220817	02273b152	WISE	
02273b152-w2-int-1b	-9999	55254.7647156563	w2	8	247.887027006396	-21.5270294220817	02273b152	WISE	
02273b152-w3-int-1b	-9999	55254.7647214433	w3	9	247.887027033402	-21.5270294281902	02273b152	WISE	
02273b152-w4-int-1b	-9999	55254.7647214433	w4	9	247.887027033402	-21.5270294281902	02273b152	WISE	
02273b153-w1-int-1b	-9999	55254.7648430663	w1	8	247.887027600976	-21.52702955657	02273b153	WISE	
02273b153-w2-int-1b	-9999	55254.7648430663	w2	8	247.887027600976	-21.52702955657	02273b153	WISE	
02273b153-w3-int-1b	-9999	55254.7648488533	w3	9	247.887027627982	-21.5270295626785	02273b153	WISE	
02273b153-w4-int-1b	-9999	55254.7648488533	w4	9	247.887027627982	-21.5270295626785	02273b153	WISE	
02276a128-w1-int-1b	-9999	55254.8309313963	w1	8	247.887336013183	-21.5270993164739	02276a128	WISE	
02276a128-w2-int-1b	-9999	55254.8309313963	w2	8	247.887336013183	-21.5270993164739	02276a128	WISE	
02276a128-w3-int-1b	-9999	55254.8309371833	w3	9	247.887336040189	-21.5270993225824	02276a128	WISE	
02276a128-w4-int-1b	-9999	55254.8309371833	w4	9	247.887336040189	-21.5270993225824	02276a128	WISE	
02277b152-w1-int-1b	-9999	55254.8970197663	w1	8	247.887644425576	-21.52716907642	02277b152	WISE	
02277b152-w2-int-1b	-9999	55254.8970197663	w2	8	247.887644425576	-21.52716907642	02277b152	WISE	
02277b152-w3-int-1b	-9999	55254.8970255533	w3	9	247.887644452582	-21.5271690825285	02277b152	WISE	
02277b152-w4-int-1b	-9999	55254.8970255533	w4	9	247.887644452582	-21.5271690825285	02277b152	WISE	
02277b153-w1-int-1b	-9999	55254.8971470863	w1	8	247.887645019736	-21.5271692108133	02277b153	WISE	
02277b153-w2-int-1b	-9999	55254.8971470863	w2	8	247.887645019736	-21.5271692108133	02277b153	WISE	
02277b153-w3-int-1b	-9999	55254.8971528733	w3	9	247.887645046742	-21.5271692169218	02277b153	WISE	
02277b153-w4-int-1b	-9999	55254.8971528733	w4	9	247.887645046742	-21.5271692169218	02277b153	WISE	
02280a127-w1-int-1b	-9999	55254.9632354663	w1	8	247.887953432176	-21.52723897077	02280a127	WISE	
02280a127-w2-int-1b	-9999	55254.9632354663	w2	8	247.887953432176	-21.52723897077	02280a127	WISE	
02280a127-w3-int-1b	-9999	55254.9632412533	w3	9	247.887953459182	-21.5272389768785	02280a127	WISE	
02280a127-w4-int-1b	-9999	55254.9632412533	w4	9	247.887953459182	-21.5272389768785	02280a127	WISE	
02281b153-w1-int-1b	-9999	55255.0294512063	w1	8	247.888250167627	-21.527306410895	02281b153	WISE	
02281b153-w2-int-1b	-9999	55255.0294512063	w2	8	247.888250167627	-21.527306410895	02281b153	WISE	
02281b153-w3-int-1b	-9999	55255.0294569933	w3	9	247.888250192222	-21.5273064165213	02281b153	WISE	
02281b153-w4-int-1b	-9999	55255.0294569933	w4	9	247.888250192222	-21.5273064165213	02281b153	WISE	
02284a089-w1-int-1b	-9999	55255.0955395763	w1	8	247.888531043199	-21.527370663477	02284a089	WISE	
02284a089-w2-int-1b	-9999	55255.0955395763	w2	8	247.888531043199	-21.527370663477	02284a089	WISE	
02284a089-w3-int-1b	-9999	55255.0955453633	w3	9	247.888531067794	-21.5273706691032	02284a089	WISE	
02284a089-w4-int-1b	-9999	55255.0955453633	w4	9	247.888531067794	-21.5273706691032	02284a089	WISE	
02284a090-w1-int-1b	-9999	55255.0956669363	w1	8	247.888531584479	-21.5273707872992	02284a090	WISE	
02284a090-w2-int-1b	-9999	55255.0956669363	w2	8	247.888531584479	-21.5273707872992	02284a090	WISE	
02284a090-w3-int-1b	-9999	55255.0956727233	w3	9	247.888531609074	-21.5273707929254	02284a090	WISE	
02284a090-w4-int-1b	-9999	55255.0956727233	w4	9	247.888531609074	-21.5273707929254	02284a090	WISE	
02288a127-w1-int-1b	-9999	55255.2278436463	w1	8	247.889093335497	-21.5274992924339	02288a127	WISE	
02288a127-w2-int-1b	-9999	55255.2278436463	w2	8	247.889093335497	-21.5274992924339	02288a127	WISE	
02288a127-w3-int-1b	-9999	55255.2278494333	w3	9	247.889093360092	-21.5274992980602	02288a127	WISE	
02288a127-w4-int-1b	-9999	55255.2278494333	w4	9	247.889093360092	-21.5274992980602	02288a127	WISE	
02288a128-w1-int-1b	-9999	55255.2279709563	w1	8	247.889093876564	-21.5274994162075	02288a128	WISE	
02288a128-w2-int-1b	-9999	55255.2279709563	w2	8	247.889093876564	-21.5274994162075	02288a128	WISE	
02288a128-w3-int-1b	-9999	55255.2279767433	w3	9	247.889093901159	-21.5274994218338	02288a128	WISE	
02288a128-w4-int-1b	-9999	55255.2279767433	w4	9	247.889093901159	-21.5274994218338	02288a128	WISE	
02292a128-w1-int-1b	-9999	55255.3602750263	w1	8	247.889656168862	-21.5276280451645	02292a128	WISE	
02292a128-w2-int-1b	-9999	55255.3602750263	w2	8	247.889656168862	-21.5276280451645	02292a128	WISE	
02292a128-w3-int-1b	-9999	55255.3602808133	w3	9	247.889656193457	-21.5276280507907	02292a128	WISE	
02292a128-w4-int-1b	-9999	55255.3602808133	w4	9	247.889656193457	-21.5276280507907	02292a128	WISE	
rings.v3.skycell.0854.066.wrp.z.55256_61537	-9999	55256.6159426111	z	30	247.894710449067	-21.5288146140602	0854.066	Pan-STARRS1	
rings.v3.skycell.0854.066.wrp.z.55256_61588	-9999	55256.6164481111	z	30	247.894712365755	-21.5288150774352	0854.066	Pan-STARRS1	
rings.v3.skycell.0854.066.wrp.z.55256_62444	-9999	55256.6250144111	z	30	247.894744846309	-21.5288229298769	0854.066	Pan-STARRS1	
rings.v3.skycell.0854.066.wrp.z.55256_62494	-9999	55256.6255167111	z	30	247.894746750863	-21.5288233903185	0854.066	Pan-STARRS1	
02506a093-w1-int-1b	-9999	55262.4397446663	w1	8	247.909096368777	-21.5330654207961	02506a093	WISE	
02506a093-w2-int-1b	-9999	55262.4397446663	w2	8	247.909096368777	-21.5330654207961	02506a093	WISE	
02506a093-w3-int-1b	-9999	55262.4397504533	w3	9	247.909096375529	-21.5330654238503	02506a093	WISE	
02506a093-w4-int-1b	-9999	55262.4397504533	w4	9	247.909096375529	-21.5330654238503	02506a093	WISE	
02506a094-w1-int-1b	-9999	55262.4398720263	w1	8	247.909096517364	-21.5330654880139	02506a094	WISE	
02506a094-w2-int-1b	-9999	55262.4398720263	w2	8	247.909096517364	-21.5330654880139	02506a094	WISE	
02506a094-w3-int-1b	-9999	55262.4398778133	w3	9	247.909096524115	-21.5330654910681	02506a094	WISE	
02506a094-w4-int-1b	-9999	55262.4398778133	w4	9	247.909096524115	-21.5330654910681	02506a094	WISE	
rings.v3.skycell.0854.068.wrp.i.55326_47162	-9999	55326.4722808167	i	45	247.206429383666	-21.4601773291601	0854.068	Pan-STARRS1	
rings.v3.skycell.0854.068.wrp.i.55326_48297	-9999	55326.4836309167	i	45	247.206202381666	-21.4601502150324	0854.068	Pan-STARRS1	
rings.v3.skycell.0854.068.wrp.r.55327_49985	-9999	55327.5004814815	r	40	247.185802810185	-21.4576932674897	0854.068	Pan-STARRS1	
rings.v3.skycell.0854.068.wrp.g.55328_48366	-9999	55328.4843015426	g	43	247.165922714531	-21.455288374007	0854.068	Pan-STARRS1	
rings.v3.skycell.0854.068.wrp.g.55328_49584	-9999	55328.4964887426	g	43	247.165675415931	-21.4552585830736	0854.068	Pan-STARRS1	
rings.v3.skycell.0854.069.wrp.i.55351_39970	-9999	55351.4003638167	i	45	246.681358890085	-21.3961768278119	0854.069	Pan-STARRS1	
rings.v3.skycell.0854.069.wrp.i.55351_41084	-9999	55351.4115096167	i	45	246.68112064861	-21.3961477248897	0854.069	Pan-STARRS1	
rings.v3.skycell.0854.069.wrp.r.55354_40574	-9999	55354.4063763815	r	40	246.617381434243	-21.3883390832367	0854.069	Pan-STARRS1	
