Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
04677b158-w4-int-1b	-9999	55334.2875157133	w4	9	331.555472467198	-16.7582072999598	04677b158	WISE	
04681b158-w1-int-1b	-9999	55334.4198138663	w1	8	331.556073321309	-16.758277123985	04681b158	WISE	
04681b158-w2-int-1b	-9999	55334.4198138663	w2	8	331.556073321309	-16.758277123985	04681b158	WISE	
04681b158-w3-int-1b	-9999	55334.4198196533	w3	9	331.556073347592	-16.7582771270393	04681b158	WISE	
04681b158-w4-int-1b	-9999	55334.4198196533	w4	9	331.556073347592	-16.7582771270393	04681b158	WISE	
04685b157-w1-int-1b	-9999	55334.5519904863	w1	8	331.556673623459	-16.7583468838678	04685b157	WISE	
04685b157-w2-int-1b	-9999	55334.5519904863	w2	8	331.556673623459	-16.7583468838678	04685b157	WISE	
04685b157-w3-int-1b	-9999	55334.5519962733	w3	9	331.556673649741	-16.758346886922	04685b157	WISE	
04685b157-w4-int-1b	-9999	55334.5519962733	w4	9	331.556673649741	-16.758346886922	04685b157	WISE	
04685b158-w1-int-1b	-9999	55334.5521178463	w1	8	331.556674201885	-16.7583469510855	04685b158	WISE	
04685b158-w2-int-1b	-9999	55334.5521178463	w2	8	331.556674201885	-16.7583469510855	04685b158	WISE	
04685b158-w3-int-1b	-9999	55334.5521236333	w3	9	331.556674228168	-16.7583469541398	04685b158	WISE	
04685b158-w4-int-1b	-9999	55334.5521236333	w4	9	331.556674228168	-16.7583469541398	04685b158	WISE	
04689b157-w1-int-1b	-9999	55334.6842944663	w1	8	331.557274504034	-16.7584167109683	04689b157	WISE	
04689b157-w2-int-1b	-9999	55334.6842944663	w2	8	331.557274504034	-16.7584167109683	04689b157	WISE	
04689b157-w3-int-1b	-9999	55334.6843002533	w3	9	331.557274530317	-16.7584167140226	04689b157	WISE	
04689b157-w4-int-1b	-9999	55334.6843002533	w4	9	331.557274530317	-16.7584167140226	04689b157	WISE	
04689b158-w1-int-1b	-9999	55334.6844217863	w1	8	331.557275082279	-16.758416778165	04689b158	WISE	
04689b158-w2-int-1b	-9999	55334.6844217863	w2	8	331.557275082279	-16.758416778165	04689b158	WISE	
04689b158-w3-int-1b	-9999	55334.6844275733	w3	9	331.557275108562	-16.7584167812192	04689b158	WISE	
04689b158-w4-int-1b	-9999	55334.6844275733	w4	9	331.557275108562	-16.7584167812192	04689b158	WISE	
04693b157-w1-int-1b	-9999	55334.8165984463	w1	8	331.55787538461	-16.7584865380689	04693b157	WISE	
04693b157-w2-int-1b	-9999	55334.8165984463	w2	8	331.55787538461	-16.7584865380689	04693b157	WISE	
04693b157-w3-int-1b	-9999	55334.8166042333	w3	9	331.557875410893	-16.7584865411231	04693b157	WISE	
04693b157-w4-int-1b	-9999	55334.8166042333	w4	9	331.557875410893	-16.7584865411231	04693b157	WISE	
04693b158-w1-int-1b	-9999	55334.8167258063	w1	8	331.557875963037	-16.7584866052866	04693b158	WISE	
04693b158-w2-int-1b	-9999	55334.8167258063	w2	8	331.557875963037	-16.7584866052866	04693b158	WISE	
04693b158-w3-int-1b	-9999	55334.8167315933	w3	9	331.557875989319	-16.7584866083409	04693b158	WISE	
04693b158-w4-int-1b	-9999	55334.8167315933	w4	9	331.557875989319	-16.7584866083409	04693b158	WISE	
04696a133-w1-int-1b	-9999	55334.8828141163	w1	8	331.558176114111	-16.758521485228	04696a133	WISE	
04696a133-w2-int-1b	-9999	55334.8828141163	w2	8	331.558176114111	-16.758521485228	04696a133	WISE	
04696a133-w3-int-1b	-9999	55334.8828199033	w3	9	331.558176140394	-16.7585214882823	04696a133	WISE	
04696a133-w4-int-1b	-9999	55334.8828199033	w4	9	331.558176140394	-16.7585214882823	04696a133	WISE	
04697b158-w1-int-1b	-9999	55334.9490297563	w1	8	331.558476843476	-16.7585564323713	04697b158	WISE	
04697b158-w2-int-1b	-9999	55334.9490297563	w2	8	331.558476843476	-16.7585564323713	04697b158	WISE	
04697b158-w3-int-1b	-9999	55334.9490355433	w3	9	331.558476869759	-16.7585564354256	04697b158	WISE	
04697b158-w4-int-1b	-9999	55334.9490355433	w4	9	331.558476869759	-16.7585564354256	04697b158	WISE	
04700a133-w1-int-1b	-9999	55335.0151181163	w1	8	331.558771325484	-16.7585934120775	04700a133	WISE	
04700a133-w2-int-1b	-9999	55335.0151181163	w2	8	331.558771325484	-16.7585934120775	04700a133	WISE	
04700a133-w3-int-1b	-9999	55335.0151239033	w3	9	331.558771349597	-16.7585934159355	04700a133	WISE	
04700a133-w4-int-1b	-9999	55335.0151239033	w4	9	331.558771349597	-16.7585934159355	04700a133	WISE	
04701b158-w1-int-1b	-9999	55335.0813337863	w1	8	331.559047224109	-16.7586375558575	04701b158	WISE	
04701b158-w2-int-1b	-9999	55335.0813337863	w2	8	331.559047224109	-16.7586375558575	04701b158	WISE	
04701b158-w3-int-1b	-9999	55335.0813395733	w3	9	331.559047248222	-16.7586375597155	04701b158	WISE	
04701b158-w4-int-1b	-9999	55335.0813395733	w4	9	331.559047248222	-16.7586375597155	04701b158	WISE	
04704a133-w1-int-1b	-9999	55335.1474220963	w1	8	331.559322592068	-16.7586816147308	04704a133	WISE	
04704a133-w2-int-1b	-9999	55335.1474220963	w2	8	331.559322592068	-16.7586816147308	04704a133	WISE	
04704a133-w3-int-1b	-9999	55335.1474278833	w3	9	331.55932261618	-16.7586816185888	04704a133	WISE	
04704a133-w4-int-1b	-9999	55335.1474278833	w4	9	331.55932261618	-16.7586816185888	04704a133	WISE	
04705b158-w1-int-1b	-9999	55335.2136377163	w1	8	331.559598490484	-16.7587257584775	04705b158	WISE	
04705b158-w2-int-1b	-9999	55335.2136377163	w2	8	331.559598490484	-16.7587257584775	04705b158	WISE	
04705b158-w3-int-1b	-9999	55335.2136435033	w3	9	331.559598514597	-16.7587257623355	04705b158	WISE	
04705b158-w4-int-1b	-9999	55335.2136435033	w4	9	331.559598514597	-16.7587257623355	04705b158	WISE	
04708a133-w1-int-1b	-9999	55335.2797260263	w1	8	331.559873858443	-16.7587698173508	04708a133	WISE	
04708a133-w2-int-1b	-9999	55335.2797260263	w2	8	331.559873858443	-16.7587698173508	04708a133	WISE	
04708a133-w3-int-1b	-9999	55335.2797318133	w3	9	331.559873882555	-16.7587698212088	04708a133	WISE	
04708a133-w4-int-1b	-9999	55335.2797318133	w4	9	331.559873882555	-16.7587698212088	04708a133	WISE	
04708a134-w1-int-1b	-9999	55335.2798533863	w1	8	331.559874389109	-16.7587699022575	04708a134	WISE	
04708a134-w2-int-1b	-9999	55335.2798533863	w2	8	331.559874389109	-16.7587699022575	04708a134	WISE	
04708a134-w3-int-1b	-9999	55335.2798591733	w3	9	331.559874413222	-16.7587699061155	04708a134	WISE	
04708a134-w4-int-1b	-9999	55335.2798591733	w4	9	331.559874413222	-16.7587699061155	04708a134	WISE	
04712a133-w1-int-1b	-9999	55335.4120300563	w1	8	331.560425125234	-16.7588580200375	04712a133	WISE	
04712a133-w2-int-1b	-9999	55335.4120300563	w2	8	331.560425125234	-16.7588580200375	04712a133	WISE	
04712a133-w3-int-1b	-9999	55335.4120358433	w3	9	331.560425149347	-16.7588580238955	04712a133	WISE	
04712a133-w4-int-1b	-9999	55335.4120358433	w4	9	331.560425149347	-16.7588580238955	04712a133	WISE	
04712a134-w1-int-1b	-9999	55335.4121573763	w1	8	331.560425655734	-16.7588581049175	04712a134	WISE	
04712a134-w2-int-1b	-9999	55335.4121573763	w2	8	331.560425655734	-16.7588581049175	04712a134	WISE	
04712a134-w3-int-1b	-9999	55335.4121631633	w3	9	331.560425679847	-16.7588581087755	04712a134	WISE	
04712a134-w4-int-1b	-9999	55335.4121631633	w4	9	331.560425679847	-16.7588581087755	04712a134	WISE	
04716a133-w1-int-1b	-9999	55335.5443339563	w1	8	331.560976391484	-16.7589462226375	04716a133	WISE	
04716a133-w2-int-1b	-9999	55335.5443339563	w2	8	331.560976391484	-16.7589462226375	04716a133	WISE	
04716a133-w3-int-1b	-9999	55335.5443397433	w3	9	331.560976415597	-16.7589462264955	04716a133	WISE	
04716a133-w4-int-1b	-9999	55335.5443397433	w4	9	331.560976415597	-16.7589462264955	04716a133	WISE	
04716a134-w1-int-1b	-9999	55335.5444612763	w1	8	331.560976921984	-16.7589463075175	04716a134	WISE	
04716a134-w2-int-1b	-9999	55335.5444612763	w2	8	331.560976921984	-16.7589463075175	04716a134	WISE	
04716a134-w3-int-1b	-9999	55335.5444670633	w3	9	331.560976946097	-16.7589463113755	04716a134	WISE	
04716a134-w4-int-1b	-9999	55335.5444670633	w4	9	331.560976946097	-16.7589463113755	04716a134	WISE	
04720a133-w1-int-1b	-9999	55335.6766379363	w1	8	331.561527658068	-16.7590344252909	04720a133	WISE	
04720a133-w2-int-1b	-9999	55335.6766379363	w2	8	331.561527658068	-16.7590344252909	04720a133	WISE	
