Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
03813b156-w1-int-1b	-9999	55305.7087900563	w1	8	302.76035622192	-23.6118972825359	03813b156	WISE	
03813b156-w2-int-1b	-9999	55305.7087900563	w2	8	302.76035622192	-23.6118972825359	03813b156	WISE	
03813b156-w3-int-1b	-9999	55305.7087958433	w3	9	302.760356247962	-23.6118972862332	03813b156	WISE	
03813b156-w4-int-1b	-9999	55305.7087958433	w4	9	302.760356247962	-23.6118972862332	03813b156	WISE	
03817b156-w1-int-1b	-9999	55305.8410942863	w1	8	302.760951590955	-23.6119818102384	03817b156	WISE	
03817b156-w2-int-1b	-9999	55305.8410942863	w2	8	302.760951590955	-23.6119818102384	03817b156	WISE	
03817b156-w3-int-1b	-9999	55305.8411000733	w3	9	302.760951616997	-23.6119818139357	03817b156	WISE	
03817b156-w4-int-1b	-9999	55305.8411000733	w4	9	302.760951616997	-23.6119818139357	03817b156	WISE	
03817b157-w1-int-1b	-9999	55305.8412215963	w1	8	302.76095216385	-23.6119818915754	03817b157	WISE	
03817b157-w2-int-1b	-9999	55305.8412215963	w2	8	302.76095216385	-23.6119818915754	03817b157	WISE	
03817b157-w3-int-1b	-9999	55305.8412273833	w3	9	302.760952189892	-23.6119818952726	03817b157	WISE	
03817b157-w4-int-1b	-9999	55305.8412273833	w4	9	302.760952189892	-23.6119818952726	03817b157	WISE	
03821b156-w1-int-1b	-9999	55305.9733984563	w1	8	302.76154695972	-23.6120663379026	03821b156	WISE	
03821b156-w2-int-1b	-9999	55305.9733984563	w2	8	302.76154695972	-23.6120663379026	03821b156	WISE	
03821b156-w3-int-1b	-9999	55305.9734042433	w3	9	302.761546985762	-23.6120663415998	03821b156	WISE	
03821b156-w4-int-1b	-9999	55305.9734042433	w4	9	302.761546985762	-23.6120663415998	03821b156	WISE	
03821b157-w1-int-1b	-9999	55305.9735258363	w1	8	302.76154753293	-23.6120664192843	03821b157	WISE	
03821b157-w2-int-1b	-9999	55305.9735258363	w2	8	302.76154753293	-23.6120664192843	03821b157	WISE	
03821b157-w3-int-1b	-9999	55305.9735316233	w3	9	302.761547558972	-23.6120664229815	03821b157	WISE	
03821b157-w4-int-1b	-9999	55305.9735316233	w4	9	302.761547558972	-23.6120664229815	03821b157	WISE	
03824a131-w1-int-1b	-9999	55306.0396142563	w1	8	302.761830075474	-23.6121119436295	03824a131	WISE	
03824a131-w2-int-1b	-9999	55306.0396142563	w2	8	302.761830075474	-23.6121119436295	03824a131	WISE	
