Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
02369b147-w1-int-1b	-9999	55257.9400132863	w1	8	252.590776012144	-18.4915283086061	02369b147	WISE	
02369b147-w2-int-1b	-9999	55257.9400132863	w2	8	252.590776012144	-18.4915283086061	02369b147	WISE	
02369b147-w3-int-1b	-9999	55257.9400190733	w3	9	252.590776090028	-18.4915282978358	02369b147	WISE	
02369b147-w4-int-1b	-9999	55257.9400190733	w4	9	252.590776090028	-18.4915282978358	02369b147	WISE	
02373b147-w1-int-1b	-9999	55258.0723173563	w1	8	252.592496339956	-18.4912740407695	02373b147	WISE	
02373b147-w2-int-1b	-9999	55258.0723173563	w2	8	252.592496339956	-18.4912740407695	02373b147	WISE	
02373b147-w3-int-1b	-9999	55258.0723231433	w3	9	252.592496413017	-18.4912740293563	02373b147	WISE	
02373b147-w4-int-1b	-9999	55258.0723231433	w4	9	252.592496413017	-18.4912740293563	02373b147	WISE	
02377b146-w1-int-1b	-9999	55258.2046213763	w1	8	252.594166678209	-18.4910131078412	02377b146	WISE	
02377b146-w2-int-1b	-9999	55258.2046213763	w2	8	252.594166678209	-18.4910131078412	02377b146	WISE	
02377b146-w3-int-1b	-9999	55258.2046271633	w3	9	252.59416675127	-18.491013096428	02377b146	WISE	
02377b146-w4-int-1b	-9999	55258.2046271633	w4	9	252.59416675127	-18.491013096428	02377b146	WISE	
02380a122-w2-int-1b	-9999	55258.2708370763	w2	8	252.595002651421	-18.4908825157662	02380a122	WISE	
02380a122-w3-int-1b	-9999	55258.2708428633	w3	9	252.595002724482	-18.490882504353	02380a122	WISE	
02381b146-w1-int-1b	-9999	55258.3369254363	w1	8	252.595837016966	-18.490752174834	02381b146	WISE	
02381b146-w2-int-1b	-9999	55258.3369254363	w2	8	252.595837016966	-18.490752174834	02381b146	WISE	
02381b146-w3-int-1b	-9999	55258.3369312233	w3	9	252.595837090027	-18.4907521634207	02381b146	WISE	
02381b146-w4-int-1b	-9999	55258.3369312233	w4	9	252.595837090027	-18.4907521634207	02381b146	WISE	
02381b147-w1-int-1b	-9999	55258.3370528163	w1	8	252.595838625139	-18.4907519236123	02381b147	WISE	
02381b147-w2-int-1b	-9999	55258.3370528163	w2	8	252.595838625139	-18.4907519236123	02381b147	WISE	
02381b147-w3-int-1b	-9999	55258.3370586033	w3	9	252.5958386982	-18.4907519121991	02381b147	WISE	
02381b147-w4-int-1b	-9999	55258.3370586033	w4	9	252.5958386982	-18.4907519121991	02381b147	WISE	
02384a122-w1-int-1b	-9999	55258.4031411763	w1	8	252.596672990684	-18.4906215826801	02384a122	WISE	
02384a122-w2-int-1b	-9999	55258.4031411763	w2	8	252.596672990684	-18.4906215826801	02384a122	WISE	
02384a122-w3-int-1b	-9999	55258.4031469633	w3	9	252.596673063745	-18.4906215712668	02384a122	WISE	
