gaia_dr3_source_id,sdss_id,classification,p_cv,phot_g_mean_mag,bp_rp,parallax,parallax_error,min_mjd,max_mjd,n_vis,snr_coadd,Ha_ew,Ha_sig,Ha_fwhm,Hb_ew,HeI5876_ew,HeI5876_sig,HeII4686_ew,HeII4686_sig,heii_hb,simbad,gaia_alert,disposition,disposition_note
3223809672218996992,75894010,DC_MS/CV,0.1675965,16.126335,2.6342363,2.85055426847416,0.04579897,59982,60666,4,40.58160038174741,15.159543823710964,25.821223397010968,207.10888233302785,12.558746457311228,-6.276790499251891,-13.943917814843209,-2.7748086083130303,-6.16364074194523,-0.2209463036573719,Y*?|Gaia DR3 3223809672218996992,,MDWARF_OR_WDdM_CHROMOSPHERIC,narrow Ha on M-dwarf-dominated spectrum
6367571006693870464,109799801,CV/DA_MS,0.2177368,12.059785,1.1696882,3.578169230962027,0.021263208,60572,60572,1,46.805992519824656,-4.2393201616696015,-9.29849602222219,,-3.5997121186055057,-2.7561723619402847,-16.703596439297215,-0.9913986737713868,-4.675289546682162,0.2754105442619243,Y*?|2MASS J19571567-7445294,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
1972038911192587520,65210584,CV/DA_MS,0.1950223,17.566324,3.7422924,11.634858292574329,0.08995534,60498,60499,2,11.249760935529109,32.779078573691244,22.845552076193098,207.0611992407696,42.57076292522067,-5.701197633020324,-6.107640823195022,-5.4277774946253565,-4.507438311359738,-0.1275001226583542,Em*|Gaia DR3 1972038911192587520,,MDWARF_OR_WDdM_CHROMOSPHERIC,narrow Ha on M-dwarf-dominated spectrum
3017363238695654016,73494134,CV/DZ,0.2124213,10.893752,1.1935091,12.871761588153817,0.014599129,60326,60327,2,52.861860203140495,9.612493483077024,34.774860202336015,138.50245170426945,6.2085398271315455,-2.356199398623835,-16.676963963633806,0.1988112638931143,1.013354965268613,0.0320222257453035,Em*|Wolf 1456,,NEBULAR_CONTAMINATION_PROBABLE,forbidden lines present
1723482071357300992,62871672,CV:,0.2477316,17.3347,2.4026108,4.347137789158423,0.060691897,59980,59980,1,1.1835774407673767,9.282322593325462,4.39260533428775,2898.5343029832843,,1.398505450081038,0.306832012760254,,,,|,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
4057506834901297280,82369514,DC_MS/CV,0.1838693,16.26631,2.3692665,2.5593368847320352,0.066554785,60460,60569,3,43.625215803418726,7.731236909006202,18.15058434515652,207.10888233302785,8.327607862242404,-7.823891121488766,-34.468701552398656,0.395496978436322,1.139442374429401,0.0474922672847644,EB*|OGLE BLG-ECL-112527,,MDWARF_OR_WDdM_CHROMOSPHERIC,narrow Ha on M-dwarf-dominated spectrum
1078773399662980352,58975998,DC/CV,0.1634997,15.075875,1.6292772,2.3904280199168944,0.020999292,59977,59977,1,31.39819127121839,3.044218979200658,7.502855686333121,276.11339015574265,1.2955779960876468,-5.260967453801029,-22.344292470796074,0.0180052636303534,0.0543039325611465,0.0138974756322855,|,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
4054270735977533440,82064106,DA_MS/CV,0.1127085,17.263884,3.1844606,0.7331027316338274,0.12137056,60496,60496,1,4.640516824492897,2.5579167249388988,1.709342499204828,1584.5494797567878,3.359802969552097,-6.838126841123233,-4.706373384459236,-0.6906140428533548,-0.2007661441866946,-0.2055519472754743,El*|OGLE BLG-ELL-5302,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
5466670658234212096,98248690,DC_MS/CV,0.1459672,18.151308,2.1636086,1.5502028596740631,0.13397548,60671,60671,1,18.976328867144566,5.56606186432608,10.757403410750406,276.17697493356167,5.590657769359688,-9.198799143053376,-16.221361568998798,-0.0220357006852168,-0.0315186284730736,-0.0039415220166017,|,,MDWARF_OR_WDdM_CHROMOSPHERIC,narrow Ha on M-dwarf-dominated spectrum
454559551700710784,54731486,CV/DC,0.2183793,12.300326,2.5124168,0.3630682075237566,0.015515917,60571,60571,1,21.447592966876705,0.9426536313412331,1.82609184418153,2553.1745053210043,-2.2984083659230845,-2.7889519111665884,-9.559687822804422,-1.971049130227788,-2.41493110036889,0.8575713347772197,SB*|UCAC4 732-026896,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
5865948311504813696,103214414,CV:,0.4828105,16.032526,2.2781572,0.8311992154433376,0.14689907,60018,60018,1,31.457290154949913,27.398815475210984,76.89174133945228,276.11339015574265,3.4950093411765843,-2.4454389939860337,-9.730947554457469,-0.2268727293188148,-0.5408446215994374,-0.0649133399003845,|,,MDWARF_OR_WDdM_CHROMOSPHERIC,narrow Ha on M-dwarf-dominated spectrum
4258083461204712704,87015505,DQ/CV,0.1846632,15.906616,3.3951044,0.5979785640029464,0.044589885,60539,60539,1,2.861134922246257,3.8697211386839654,2.79935779400651,2897.8669676282866,4.618718630038628,-4.095360956767291,-2.2911459611023006,-10.595576470020896,-0.8685520810249094,-2.294051081854337,|,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
4963309012356892800,93778753,DC/CV,0.3055805,18.83725,0.021059036,5.791042297566547,0.19751522,60668,60668,1,21.522789099848588,-1.3306947602708787,-1.9944309886067448,,0.5922539360060014,0.497238564418438,1.04116063175226,-0.5145187741634067,-1.591804478336475,-0.868746905479735,WD*|GALEX J021237.6-400841,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
4254996066979809664,86909523,CV/DC,0.2582154,17.741714,2.2876472,2.2730662832039163,0.29674765,60548,60548,1,9.97402326810176,4.638388554372979,6.045260406599951,276.17697493356167,-3.214049115170865,-5.3546779348434255,-7.98843822453068,2.858241940686853,1.711832230485923,-0.8892962858580657,|,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
4322568340703221760,88294884,CV/DC,0.1840177,15.997129,2.1460485,2.2313804190349895,0.043889888,59805,59828,3,41.62185603193028,2.6603132219304997,9.762366946723066,207.0611992407696,3.535216354764151,-7.142658058990129,-44.12079052549364,1.264791770325302,3.2411039520374967,0.3577692688089189,Y*?|Gaia DR3 4322568340703221760,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
6448785028625522304,110451585,DZ/CV,0.1838972,18.138832,2.0722408,1.109643121157608,0.15150678,60148,60149,2,23.90245502802395,143.14034172800285,157.1775533511379,138.02490634960918,51.27890491486484,-4.95129235216222,-11.011075080732049,62.94246160715813,104.44442352091104,1.2274533107065675,|,,KNOWN_CATALOGUE,"Downes[|non-CV|pos 7.9""]  |"
4645514108563703808,131587762,DA_MS/CV,0.1624194,18.347467,2.3853416,2.626510442614744,0.1072093,60692,60692,1,5.399865370609136,4.674345128876265,3.3195193782645935,3036.5608997804547,-1.498726498611944,-5.136970623278361,-3.3795359396611473,-2.128753915589976,-0.8653498870731926,1.4203751768995452,|,,NO_CV_SIGNATURE,no significant emission (WD/DC/DA/DZ/M dwarf/low S/N)
