Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.0687.051.wrp.y.55246_66492	-9999	55246.6654922111	y	30	238.659341692494	-29.8269952043064	0687.051	Pan-STARRS1	
rings.v3.skycell.0687.051.wrp.y.55246_66544	-9999	55246.6660081111	y	30	238.659344121523	-29.8269973108981	0687.051	Pan-STARRS1	
rings.v3.skycell.0687.051.wrp.y.55246_67005	-9999	55246.6706224111	y	30	238.659365847186	-29.8270161526231	0687.051	Pan-STARRS1	
rings.v3.skycell.0687.051.wrp.y.55246_67056	-9999	55246.6711331111	y	30	238.659368251732	-29.8270182379814	0687.051	Pan-STARRS1	
02073b165-w1-int-1b	-9999	55248.1500228663	w1	8	238.665735503368	-29.832920922893	02073b165	WISE	
02073b165-w2-int-1b	-9999	55248.1500228663	w2	8	238.665735503368	-29.832920922893	02073b165	WISE	
02073b165-w3-int-1b	-9999	55248.1500286533	w3	9	238.665735525311	-29.8329209455587	02073b165	WISE	
02073b165-w4-int-1b	-9999	55248.1500286533	w4	9	238.665735525311	-29.8329209455587	02073b165	WISE	
02077b166-w1-int-1b	-9999	55248.2824542863	w1	8	238.666237639169	-29.8334396126213	02077b166	WISE	
02077b166-w2-int-1b	-9999	55248.2824542863	w2	8	238.666237639169	-29.8334396126213	02077b166	WISE	
02077b166-w3-int-1b	-9999	55248.2824600733	w3	9	238.666237661111	-29.8334396352871	02077b166	WISE	
02077b166-w4-int-1b	-9999	55248.2824600733	w4	9	238.666237661111	-29.8334396352871	02077b166	WISE	
02081b165-w1-int-1b	-9999	55248.4147584363	w1	8	238.666739292404	-29.8339578038755	02081b165	WISE	
02081b165-w2-int-1b	-9999	55248.4147584363	w2	8	238.666739292404	-29.8339578038755	02081b165	WISE	
02081b165-w3-int-1b	-9999	55248.4147642233	w3	9	238.666739314347	-29.8339578265412	02081b165	WISE	
02081b165-w4-int-1b	-9999	55248.4147642233	w4	9	238.666739314347	-29.8339578265412	02081b165	WISE	
02084a140-w1-int-1b	-9999	55248.4808468263	w1	8	238.66698987755	-29.8342166500697	02084a140	WISE	
02084a140-w2-int-1b	-9999	55248.4808468263	w2	8	238.66698987755	-29.8342166500697	02084a140	WISE	
02084a140-w3-int-1b	-9999	55248.4808526133	w3	9	238.666989899492	-29.8342166727354	02084a140	WISE	
02084a140-w4-int-1b	-9999	55248.4808526133	w4	9	238.666989899492	-29.8342166727354	02084a140	WISE	
02086a117-w1-int-1b	-9999	55248.5470625363	w1	8	238.66724094545	-29.8344759949338	02086a117	WISE	
02086a117-w2-int-1b	-9999	55248.5470625363	w2	8	238.66724094545	-29.8344759949338	02086a117	WISE	
02086a117-w3-int-1b	-9999	55248.5470683233	w3	9	238.667240967392	-29.8344760175996	02086a117	WISE	
