oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
770115200046260,47550578,2458230.0032016956,58229.505787000002,16.918541,0.0161949694,0,zg,329.82194520000002,51.049039999999998,1.22899997,0.0500000007,20180421505787,770,0xf,0x2,19.5799999,26.2766876,0.0225060377,-0.113314413,9.6823951e-06,30,1.40900004,1
770115200046260,48042232,2458234.9198753103,58234.422326400003,16.956131,0.0163946152,0,zg,329.82199480000003,51.048967400000002,0.68599999,-0.0329999998,20180426422315,770,0xf,0x2,19.5,25.6905193,0.0240709241,-0.0436993577,1.1206861e-05,30,2.08100009,1
770115200046260,48050372,2458235.0012782505,58234.503726900002,16.9593925,0.0164122563,0,zg,329.82199739999999,51.048981699999999,0.916000009,0.064000003,20180426503715,770,0xf,0x2,20.1200008,26.1626263,0.0186252818,-0.0510090888,6.4307751e-06,30,1.34500003,1
770115200046260,48150206,2458235.9996411474,58235.5020602,16.9531136,0.016378345,0,zg,329.82203579999998,51.0489952,0.870000005,-0.00600000005,20180427502014,770,0xf,0x2,19.6200008,26.2527008,0.0204935353,-0.037410982,8.16338434e-06,30,1.34000003,1
770115200046260,48243159,2458236.9292063275,58236.431597199997,16.9643955,0.0164394174,0,zg,329.8220187,51.0489678,1.04100001,0.0579999983,20180428431586,770,0xf,0x2,19.5,26.0930576,0.0201989766,-0.0339908004,7.76057641e-06,30,1.88100004,1
770115200046260,48844561,2458242.9434203063,58242.445613399999,16.9471321,0.0163462088,0,zg,329.82197120000001,51.048994200000003,0.675000012,0.00800000038,20180504445602,770,0xf,0x2,20.0200005,26.2618008,0.0181311816,-0.10830237,6.33011268e-06,30,1.579,1
770115200046260,49045241,2458244.9502975056,58244.452419000001,16.9510479,0.0163672268,0,zg,329.82200180000001,51.0489745,0.819000006,-0.0199999996,20180506452361,770,0xf,0x2,20.4899998,26.2357941,0.0145324459,-0.0694430768,4.00250292e-06,30,1.48800004,1
770115200046260,49146732,2458245.9652421456,58245.467326400001,16.9456329,0.0163381808,32768,zg,329.82202039999999,51.0489526,1.00100005,0.023,20180507467292,770,0xf,0x2,18.7800007,24.462225,0.247761369,-0.0417224206,0.0012444345,30,1.37899995,1
770115200046260,49247207,2458246.9700250705,58246.472071800003,16.9284477,0.0162469372,0,zg,329.82200499999999,51.048985899999998,1.15799999,0.0769999996,20180508472025,770,0xf,0x2,20.6800003,26.2570744,0.0192367509,-0.0465845689,7.03063097e-06,30,1.34000003,1
770115200046260,49348909,2458247.9870891203,58247.489097199999,16.9733582,0.0164883696,0,zg,329.82201350000003,51.048968299999999,0.814999998,0.0729999989,20180509489086,770,0xf,0x2,20.5799999,26.2747707,0.016738629,-0.056441389,5.35471281e-06,30,1.25100005,1
770115200046260,49846473,2458252.9629239365,58252.4647338,16.9535484,0.0163806826,0,zg,329.82201429999998,51.0489648,0.592000008,0.0240000002,20180514464618,770,0xf,0x2,21.2299995,26.2858238,0.0149590997,-0.0765213296,4.2466786e-06,30,1.296,1
770115200046260,50044635,2458254.9446273022,58254.446354200001,16.9339256,0.0162758734,0,zg,329.82201620000001,51.048971899999998,0.95599997,0.0329999998,20180516446354,770,0xf,0x2,21.0100002,26.2730331,0.013355026,-0.0744748712,3.42535213e-06,30,1.36000001,1
770115200046260,50142896,2458255.9272849374,58255.4289699,16.9734211,0.016488716,0,zg,329.8220255,51.048967699999999,0.893999994,0.0250000004,20180517428947,770,0xf,0x2,20.9500008,26.2382412,0.0147790769,-0.051558841,4.03444074e-06,30,1.44500005,1
770115200046260,50447218,2458258.9706356758,58258.472187500003,16.9258232,0.0162331276,0,zg,329.82202719999998,51.0489581,1.50699997,0.0939999968,20180520472176,770,0xf,0x2,21.1399994,26.2447891,0.0150624374,-0.0521697439,4.18977652e-06,30,1.20299995,1
770115200046260,50543446,2458259.9329588083,58259.434467599996,16.9908829,0.0165852364,32768,zg,329.8220053,51.048975200000001,1.48300004,0.0309999995,20180521434433,770,0xf,0x2,20.0300007,25.0341206,0.0633058473,-0.0712055042,7.31289183e-05,30,1.35000002,1
770115200046260,50747021,2458261.9688036465,58261.470219900002,16.9471169,0.0163461268,0,zg,329.82201029999999,51.048978200000001,1.62699997,0.165999994,20180523470185,770,0xf,0x2,21.1100006,26.2378712,0.0170412939,-0.0461688861,5.36459174e-06,30,1.18299997,1
770115200046260,50847342,2458262.9720559265,58262.473425900003,16.9780083,0.0165139269,0,zg,329.82208989999998,51.048992800000001,2.2980001,0.263999999,20180524473391,770,0xf,0x2,20.8700008,26.2590504,0.0181125775,-0.0424119569,5.9830777e-06,30,1.16499996,1
770115200046260,50946922,2458263.9679009006,58263.469224499997,16.9473495,0.0163473729,0,zg,329.82205979999998,51.048993099999997,1.56200004,0.0700000003,20180525469225,770,0xf,0x2,20.9500008,26.2901344,0.0173171889,-0.0419004261,5.39144821e-06,30,1.16900003,1
770115200046260,51346673,2458267.9656027509,58267.466736100003,16.9178314,0.0161912665,0,zg,329.82202180000002,51.048961800000001,1.04700005,0.0489999987,20180529466655,770,0xf,0x2,19.6000004,26.1411057,0.0211296063,-0.0501105934,8.20282003e-06,30,1.14600003,1
770115200046260,51446562,2458268.9645401458,58268.465624999997,16.978611,0.0165172443,0,zg,329.8220106,51.0489575,0.501999974,0.0280000009,20180530465590,770,0xf,0x2,20.0599995,26.2760715,0.0177069698,-0.0643853918,5.79947164e-06,30,1.14199996,1
770115200046260,51547518,2458269.9741497217,58269.475185199997,16.9451828,0.0163357779,0,zg,329.82202949999999,51.0489836,0.34799999,0.0199999996,20180531475185,770,0xf,0x2,19.7399998,26.2569504,0.0189593509,-0.0380405709,6.71031694e-06,30,1.11300004,1
770115200046260,51647170,2458270.9707150017,58270.471701399998,16.9161797,0.0161826517,0,zg,329.82200820000003,51.048989900000002,0.662999988,-0.00400000019,20180601471667,770,0xf,0x2,19.7999992,26.2278614,0.0223765653,-0.0289948154,9.094294e-06,30,1.11500001,1
770115200046260,51746831,2458271.9673732137,58271.468310199998,16.9385548,0.0163004342,32768,zg,329.82199960000003,51.0489818,0.66900003,-0.00200000009,20180602468287,770,0xf,0x2,20.0599995,26.3251572,0.0181732085,-0.1213471,6.26476503e-06,30,1.11600006,1
770115200046260,51842893,2458272.9280461227,58272.428935199998,16.9803734,0.0165269654,0,zg,329.82199639999999,51.048980200000003,0.676999986,0.0270000007,20180603428900,770,0xf,0x2,20.4200001,26.2608585,0.0144166052,-0.0665857792,3.93628034e-06,30,1.22000003,1
770115200046260,51946513,2458273.9643018506,58273.465138899999,16.9645233,0.0164401103,0,zg,329.82201040000001,51.048969200000002,0.953999996,-0.0240000002,20180604465104,770,0xf,0x2,20.7099991,26.3008041,0.0140966391,-0.0633997321,3.70911448e-06,30,1.11099994,1
770115200046260,52044408,2458274.943297965,58274.4440856,16.9532013,0.0163788125,0,zg,329.82201479999998,51.048974100000002,0.779999971,0.00300000003,20180605444005,770,0xf,0x2,20.6299992,26.2055645,0.014662534,-0.0721872821,4.03313607e-06,30,1.15600002,1
770115200046260,52240863,2458276.9079466173,58276.408634300002,16.9594955,0.0164128095,0,zg,329.822003,51.048960299999997,0.726000011,0.057,20180607408576,770,0xf,0x2,20.9599991,26.255806,0.0142107438,-0.0580519065,3.76748062e-06,30,1.25600004,1
770115200046260,52345060,2458277.9499676544,58277.450601899996,16.9518185,0.0163713675,0,zg,329.82201789999999,51.048957399999999,0.718999982,0.0109999999,20180608450590,770,0xf,0x2,21.1200008,26.2321968,0.0138460472,-0.0619854331,3.63593585e-06,30,1.11899996,1
770115200046260,52441003,2458278.9094498465,58278.410034699999,16.945076,0.0163352024,0,zg,329.82201240000001,51.0489617,1.38100004,-0.0109999999,20180609410000,770,0xf,0x2,21.3500004,26.2784424,0.0139396032,-0.0703779981,3.69753366e-06,30,1.22899997,1
770115200046260,52545765,2458279.9571198476,58279.4576505,16.9590721,0.0164105203,0,zg,329.82203420000002,51.048965000000003,1.05799997,0.0710000023,20180610457650,770,0xf,0x2,20.9899998,26.3025417,0.0213250406,-0.0542645752,8.71163502e-06,30,1.09399998,1
770115200046260,52645584,2458280.9553660806,58280.455844900003,16.9778423,0.0165130142,0,zg,329.822025,51.048956199999999,1.06700003,0.151999995,20180611455810,770,0xf,0x2,21.3799992,26.2974491,0.0144517338,-0.0575458072,3.87704267e-06,30,1.09200001,1
770115200046260,52743440,2458281.9339818684,58281.434409699999,16.9522934,0.0163739268,0,zg,329.8220268,51.048952900000003,0.874000013,-0.0489999987,20180612434375,770,0xf,0x2,21.2000008,26.3226185,0.0137368841,-0.0692364201,3.4363577e-06,30,1.13100004,1
770115200046260,52842708,2458282.9267073637,58282.427083299997,16.9470596,0.0163458213,0,zg,329.82202580000001,51.048969700000001,0.85799998,0.0340000018,20180613427060,770,0xf,0x2,21.1800003,26.1959267,0.0135562466,-0.061488159,3.38373297e-06,30,1.14300001,1
770115200046260,52945579,2458283.955476617,58283.4557986,16.9550934,0.0163890105,0,zg,329.8220594,51.0489709,1.19599998,0.128999993,20180614455775,770,0xf,0x2,21.1399994,26.3005371,0.0155329201,-0.051834479,4.40758367e-06,30,1.07799995,1
770115200046260,53145203,2458285.9518201048,58285.452037000003,16.9689026,0.0164639801,0,zg,329.82201830000002,51.048977499999999,0.995000005,0.108000003,20180616451968,770,0xf,0x2,21.5599995,26.3032913,0.0145957675,-0.0633952096,3.96689893e-06,30,1.07599998,1
770115200046260,53243056,2458286.9304018747,58286.430567099997,16.9403419,0.0163099431,0,zg,329.82203559999999,51.048963399999998,1.09599996,0.00100000005,20180617430544,770,0xf,0x2,21.1800003,26.3286133,0.0144779449,-0.064603515,3.9161223e-06,30,1.10899997,1
770115200046260,53342944,2458287.9293320165,58287.429444399997,16.9442749,0.0163309202,0,zg,329.82202430000001,51.0489617,0.866999984,0.00300000003,20180618429444,770,0xf,0x2,21.1900005,26.3196392,0.0136827379,-0.0675699562,3.4709376e-06,30,1.10599995,1
770115200046260,53443432,2458288.9342695517,58288.434328700001,16.9331779,0.0162719116,0,zg,329.82202899999999,51.049005800000003,1.06799996,-0.0109999999,20180619434329,770,0xf,0x2,20.6800003,26.2923355,0.0181128066,-0.0497211292,6.01344163e-06,30,1.09099996,1
